0;0.884973
1;0.787626
2;0.801717
3;0.810469
4;0.813286
5;0.823039
6;0.832643
7;0.834028
8;0.841822
9;0.847247
10;0.851669
11;0.757986
12;0.767099
13;0.771780
14;0.772824
15;0.778952
16;0.784841
17;0.785551
18;0.789985
19;0.793148
20;0.795651
21;0.708130
22;0.715792
23;0.719056
24;0.719277
25;0.724417
26;0.729047
27;0.729502
28;0.732692
29;0.735203
30;0.736923
31;0.655861
32;0.663083
33;0.665717
34;0.665427
35;0.670334
36;0.674426
37;0.674752
38;0.677332
39;0.679660
40;0.680944
41;0.606040
42;0.613101
43;0.615352
44;0.614676
45;0.619562
46;0.623332
47;0.623569
48;0.625744
49;0.628029
50;0.628994
51;0.559804
52;0.566776
53;0.568733
54;0.567736
55;0.572657
56;0.576174
57;0.576339
58;0.578186
59;0.580472
60;0.581167
61;0.517238
62;0.524135
63;0.525837
64;0.524566
65;0.529531
66;0.532825
67;0.532925
68;0.534485
69;0.536786
70;0.537239
71;0.478143
72;0.484961
73;0.486435
74;0.484926
75;0.489933
76;0.493019
77;0.493061
78;0.494360
79;0.496683
80;0.496916
81;0.442255
82;0.448989
83;0.450254
84;0.448541
85;0.453584
86;0.456473
87;0.456461
88;0.457524
89;0.459872
90;0.459903
91;0.409314
92;0.415957
93;0.417030
94;0.415142
95;0.420215
96;0.422916
97;0.422854
98;0.423701
99;0.426076
100;0.425922
101;0.379071
102;0.385617
103;0.386514
104;0.384477
105;0.389573
106;0.392096
107;0.391989
108;0.392637
109;0.395041
110;0.394718
111;0.351299
112;0.357745
113;0.358479
114;0.356315
115;0.361429
116;0.363782
117;0.363633
118;0.364101
119;0.366534
120;0.366056
121;0.325790
122;0.332131
123;0.332716
124;0.330446
125;0.335572
126;0.337763
127;0.337576
128;0.337878
129;0.340340
130;0.339722
131;0.302352
132;0.308585
133;0.309032
134;0.306676
135;0.311808
136;0.313844
137;0.313623
138;0.313774
139;0.316266
140;0.315519
141;0.280812
142;0.286935
143;0.287254
144;0.284827
145;0.289961
146;0.291850
147;0.291598
148;0.291610
149;0.294133
150;0.293268
151;0.261008
152;0.267021
153;0.267222
154;0.264739
155;0.269870
156;0.271619
157;0.271338
158;0.271224
159;0.273777
160;0.272805
161;0.242796
162;0.248697
163;0.248789
164;0.246263
165;0.251387
166;0.253002
167;0.252695
168;0.252467
169;0.255048
170;0.253980
171;0.226042
172;0.231831
173;0.231821
174;0.229264
175;0.234377
176;0.235864
177;0.235535
178;0.235202
179;0.237812
180;0.236656
181;0.210624
182;0.216300
183;0.216196
184;0.213619
185;0.218718
186;0.220082
187;0.219732
188;0.219304
189;0.221942
190;0.220707
191;0.196429
192;0.201994
193;0.201803
194;0.199214
195;0.204295
196;0.205543
197;0.205174
198;0.204660
199;0.207324
200;0.206019
201;0.183357
202;0.188811
203;0.188538
204;0.185946
205;0.191005
206;0.192143
207;0.191757
208;0.191165
209;0.193854
