0;0.816460
1;0.823811
2;0.846445
3;0.860674
4;0.868879
5;0.884518
6;0.734150
7;0.741860
8;0.785993
9;0.812020
10;0.835475
11;0.841367
12;0.859894
13;0.870145
14;0.876543
15;0.890023
16;0.738719
17;0.745042
18;0.786985
19;0.810364
20;0.832575
21;0.837810
22;0.854973
23;0.863471
24;0.869191
25;0.882656
26;0.732605
27;0.737928
28;0.779577
29;0.801642
30;0.823628
31;0.828454
32;0.845061
33;0.852481
34;0.857844
35;0.871894
36;0.723672
37;0.728152
38;0.770031
39;0.791180
40;0.813210
41;0.817713
42;0.834010
43;0.840578
44;0.845674
45;0.860462
46;0.714184
47;0.717909
48;0.760144
49;0.780506
50;0.802631
51;0.806850
52;0.822920
53;0.828729
54;0.833580
55;0.849133
56;0.704780
57;0.707815
58;0.750423
59;0.770046
60;0.792256
61;0.796214
62;0.812092
63;0.817196
64;0.821806
65;0.838115
66;0.695635
67;0.698033
68;0.740998
69;0.759907
70;0.782180
71;0.785895
72;0.801600
73;0.806038
74;0.810408
75;0.827452
76;0.686786
77;0.688597
78;0.731895
79;0.750110
80;0.772416
81;0.775905
82;0.791451
83;0.795259
84;0.799389
85;0.817147
86;0.678232
87;0.679502
88;0.723110
89;0.740645
90;0.762959
91;0.766235
92;0.781634
93;0.784844
94;0.788733
95;0.807184
96;0.669963
97;0.670735
98;0.714628
99;0.731500
100;0.753797
101;0.756873
102;0.772134
103;0.774777
104;0.778427
105;0.797549
106;0.661966
107;0.662279
108;0.706436
109;0.722658
110;0.744915
111;0.747803
112;0.762936
113;0.765040
114;0.768451
115;0.788226
116;0.654228
117;0.654118
118;0.698519
119;0.714105
120;0.736300
121;0.739011
122;0.754024
123;0.755616
124;0.758792
125;0.779200
126;0.646736
127;0.646238
128;0.690863
129;0.705827
130;0.727941
131;0.730484
132;0.745385
133;0.746490
134;0.749433
135;0.770456
136;0.639479
137;0.638624
138;0.683455
139;0.697811
140;0.719825
141;0.722210
142;0.737004
143;0.737648
144;0.740359
145;0.761981
146;0.632444
147;0.631261
148;0.676284
149;0.690043
150;0.711941
151;0.714177
152;0.728870
153;0.729074
154;0.731559
155;0.753762
156;0.625623
157;0.624139
158;0.669336
159;0.682511
160;0.704279
161;0.706373
162;0.720971
163;0.720756
164;0.723019
165;0.745787
166;0.619003
167;0.617245
168;0.662603
169;0.675206
170;0.696828
171;0.698788
172;0.713295
173;0.712682
174;0.714726
175;0.738045
176;0.612577
177;0.610567
178;0.656073
179;0.668115
180;0.689580
181;0.691413
182;0.705833
183;0.704841
184;0.706670
185;0.730525
186;0.606336
187;0.604095
188;0.649737
189;0.661229
190;0.682525
191;0.684237
192;0.698574
193;0.697221
194;0.698841
195;0.723217
196;0.600270
197;0.597820
198;0.643586
199;0.654539
200;0.675656
201;0.677252
202;0.691509
203;0.689812
204;0.691227
205;0.716111
206;0.594372
207;0.591731
208;0.637611
209;0.648036
210;0.668964
211;0.670450
212;0.684630
213;0.682605
214;0.683820
215;0.709199
216;0.588635
217;0.585821
218;0.631805
219;0.641711
220;0.662442
221;0.663824
222;0.677928
223;0.675591
224;0.676611
225;0.702472
226;0.583051
227;0.580080
228;0.626159
229;0.635557
230;0.656083
231;0.657364
232;0.671396
233;0.668761
234;0.669591
235;0.695922
236;0.577615
237;0.574502
238;0.620667
239;0.629565
240;0.649880
241;0.651066
242;0.665027
243;0.662108
244;0.662753
245;0.689541
246;0.572319
247;0.569078
248;0.615322
249;0.623730
250;0.643827
251;0.644922
252;0.658813
253;0.655623
254;0.656088
255;0.683324
256;0.567159
257;0.563802
258;0.610118
259;0.618045
260;0.637919
261;0.638926
262;0.652749
263;0.649300
264;0.649590
265;0.677261
266;0.562127
267;0.558667
268;0.605048
269;0.612503
270;0.632149
271;0.633072
272;0.646828
273;0.643132
274;0.643253
275;0.671349
276;0.557220
277;0.553668
278;0.600107
279;0.607098
280;0.626512
281;0.627354
282;0.641045
283;0.637113
284;0.637069
285;0.665580
286;0.552431
287;0.548797
288;0.595290
289;0.601824
290;0.621003
291;0.621768
292;0.635394
293;0.631236
294;0.631032
295;0.659948
296;0.547757
297;0.544051
298;0.590592
299;0.596678
300;0.615618
301;0.616309
302;0.629870
303;0.625497
304;0.625138
305;0.654449
306;0.543193
307;0.539423
308;0.586007
309;0.591652
310;0.610352
311;0.610971
312;0.624469
313;0.619889
314;0.619381
315;0.649077
316;0.538734
317;0.534910
318;0.581532
319;0.586744
320;0.605200
321;0.605751
322;0.619185
323;0.614409
324;0.613755
325;0.643828
326;0.534377
327;0.530505
328;0.577162
329;0.581947
330;0.600159
331;0.600644
332;0.614015
333;0.609050
334;0.608256
335;0.638696
336;0.530118
337;0.526205
338;0.572893
339;0.577259
340;0.595225
341;0.595646
342;0.608954
343;0.603809
344;0.602879
345;0.633678
346;0.525953
347;0.522006
348;0.568721
349;0.572674
350;0.590393
351;0.590754
352;0.603999
353;0.598681
354;0.597620
355;0.628770
356;0.521879
357;0.517903
358;0.564642
359;0.568190
360;0.585661
361;0.585963
362;0.599146
363;0.593662
364;0.592475
365;0.623966
366;0.517892
367;0.513894
368;0.560654
369;0.563802
370;0.581026
371;0.581271
372;0.594391
373;0.588748
374;0.587439
375;0.619265
376;0.513990
377;0.509974
378;0.556753
379;0.559508
380;0.576483
381;0.576673
382;0.589732
383;0.583937
384;0.582510
385;0.614662
386;0.510170
387;0.506141
388;0.552935
389;0.555303
390;0.572030
391;0.572168
392;0.585164
393;0.579224
394;0.577683
395;0.610154
396;0.506428
397;0.502391
398;0.549199
399;0.551185
400;0.567665
