1;0.777972
2;0.789726
3;0.702856
4;0.715573
5;0.636860
6;0.650118
7;0.578605
8;0.592082
9;0.526953
10;0.540405
11;0.480961
12;0.494206
13;0.439843
14;0.452749
15;0.402946
16;0.415417
17;0.369721
18;0.381691
19;0.339705
20;0.351135
21;0.312510
22;0.323375
23;0.287803
24;0.298094
25;0.265304
26;0.275021
27;0.244768
28;0.253921
29;0.225990
30;0.234592
31;0.208787
32;0.216857
33;0.193003
34;0.200563
35;0.178501
36;0.185573
37;0.165160
38;0.171769
39;0.152874
40;0.159044
41;0.141549
42;0.147304
43;0.131101
44;0.136465
45;0.121454
46;0.126452
47;0.112542
48;0.117195
49;0.104304
50;0.108634
51;0.096685
52;0.100713
53;0.089635
54;0.093382
55;0.083110
56;0.086593
57;0.077068
58;0.080306
59;0.071472
60;0.074481
61;0.066288
62;0.069084
63;0.061484
64;0.064081
65;0.057032
66;0.059445
67;0.052906
68;0.055146
69;0.049080
70;0.051160
71;0.045533
72;0.047464
73;0.042243
74;0.044037
75;0.039193
76;0.040858
77;0.036363
78;0.037909
79;0.033739
80;0.035174
81;0.031305
82;0.032637
83;0.029047
84;0.030283
85;0.026952
86;0.028099
87;0.025008
88;0.026073
89;0.023205
90;0.024194
91;0.021533
92;0.022450
93;0.019980
94;0.020832
95;0.018540
96;0.019331
97;0.017204
98;0.017938
99;0.015965
100;0.016645
101;0.014814
102;0.015446
103;0.013747
104;0.014333
105;0.012756
106;0.013300
107;0.011837
108;0.012342
109;0.010985
110;0.011453
111;0.010193
112;0.010628
113;0.009459
114;0.009862
115;0.008777
116;0.009152
117;0.008145
118;0.008493
119;0.007558
120;0.007881
121;0.007014
122;0.007313
123;0.006509
124;0.006786
125;0.006040
126;0.006298
127;0.005605
128;0.005844
129;0.005201
130;0.005423
131;0.004827
132;0.005032
133;0.004479
134;0.004670
135;0.004156
136;0.004334
137;0.003857
138;0.004021
139;0.003579
140;0.003732
141;0.003321
142;0.003463
143;0.003082
144;0.003214
145;0.002860
146;0.002982
147;0.002654
148;0.002767
149;0.002463
150;0.002568
151;0.002286
152;0.002383
153;0.002121
154;0.002211
155;0.001968
156;0.002052
157;0.001826
158;0.001904
159;0.001695
160;0.001767
161;0.001573
162;0.001640
163;0.001459
164;0.001522
165;0.001354
166;0.001412
167;0.001257
168;0.001310
169;0.001166
170;0.001216
171;0.001082
172;0.001128
173;0.001004
174;0.001047
175;0.000932
176;0.000972
177;0.000865
178;0.000902
179;0.000803
180;0.000837
181;0.000745
182;0.000777
183;0.000691
184;0.000721
185;0.000641
186;0.000669
187;0.000595
188;0.000621
